city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Edmore,United States,Sightings of a male figure in the doorway and flickering lights.,Edmore City Museum,North Dakota,ND,-85.0360572,43.4064077,-98.4543611,48.4132993,False,False,2025/01/01,0,Unknown,Other (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Sightings_of_a_male_figure_in_the_doorway_and_flic.png
Fargo,United States,it's been said that there have been 2 15 year olds walking around at night 1 boy and 1 girl that where hit by two car's racing on Santa Cruz Dr you also can here screaming and yelling,Buena Vista trailer park,North Dakota,ND,-96.8512276,46.8694303,-96.7898034,46.8771863,True,False,2025/02/15,0,Night,Unknown (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,it_s_been_said_that_there_have_been_2_15_year_olds.png
Fargo,United States,"There are train tracks that go through Fargo and Moorhead. A couple of years back, a woman tried jumping on to a train but instead was dragged all the way through town. Her body was later found with nothing really left. A couple of homeless guys were sleeping by the train tracks and reported seeing the woman. He woke up to see her in the distance with glowing red eyes. He thought if he was to shut his eyes and ignore her that she would go away. He opened his eyes to see if she was gone but she was only closer with her red eyes still on him. Frightened, he awoke his friend and they left to seek slumber else where.",Moorhead train tracks,North Dakota,ND,-96.7851388,46.88098120000001,-96.7898034,46.8771863,False,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,There_are_train_tracks_that_go_through_Fargo_and_M.png
Fargo,United States,"Ceres Hall - There have been many weird happenings on the 3rd floor of this building, most believe that it has to do with a man who hung himself from a heating pipe during WW II. In the basement: hairs stand up on the back of the neck, a strong feeling of fear forms in the stomach and the ""fight or flight"" instinct kicks in with most people leaving the basement in a hurry. The presence and sense of evil is much stronger in the basement than on the third floor which seems to have a separate entity occupying it.",North Dakota State University,North Dakota,ND,-96.8024367,46.8977528,-96.7898034,46.8771863,False,True,1890/03/13,0,Unknown,Ghost (Male),Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Ceres_Hall___There_have_been_many_weird_happenings.png
Fargo,United States,Minard Hall - Back in the 1920s the 4th floor attic in the building which was built in 1901 was the dance room. Nobody knows what exactly happened but in the morning the janitor found two people dead. The investigators thought that it was a double homicide. After that incident the ballroom closed and was turned into a zoology lab. And then in the 1960s it was closed off because of unstable floorboards. After that kids have snuck up there and held séances. Strange feelings of something there and not being alone.,North Dakota State University,North Dakota,ND,-96.8024367,46.8977528,-96.7898034,46.8771863,False,False,1890/03/13,2,Morning,Orb (Male),Murder,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Minard_Hall___Back_in_the_1920s_the_4th_floor_atti.png
Fargo,United States,"This building, built around 1910, is haunted by the ghost of a small boy who fell down the elevator shaft many years ago. People working there late at night have reported hearing a child crying from inside the elevator shaft, sounds of running feet, and the apparition of a small boy who will appear and stand there staring at you.",Northern School Supply Warehouse,North Dakota,ND,-96.7904648,46.8755599,-96.7898034,46.8771863,True,False,1910/03/13,2,Night,Ghost (Male),Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,This_building__built_around_1910__is_haunted_by_th.png
Fargo,United States,Reports of EVPs being recorded. Also reports that a cassette recorder placed on top of a particular crypt will record knocking noises coming from inside the crypt.,Riverside Cemetery,North Dakota,ND,-96.7857616,46.8464332,-96.7898034,46.8771863,True,False,2025/05/13,0,Unknown,Other (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Reports_of_EVPs_being_recorded__Also_reports_that.png
Fargo,United States,This building was built in 1951 as the parochial high school. There were a few strange happenings. A teacher was working late one night when she heard footsteps in the hall she looked out and saw no one. In the gymnasium an electrician was working on an air-conditioning unit that was located under the bleachers when he happened to look up and he saw a hooded figure float from one wall to another through a solid brick wall on both sides. A young lady was working at night cleaning on the third floor for two nights. And for two nights she saw a girl come out of a closed door in the hall and go right through a picture of Mary on the opposite side. For some reason all of the ghost activity has been seen around the theatre. Soon Shanley high will be torn down in November and turned into apartments.,Shanley High school,North Dakota,ND,-96.8174722,46.79842550000001,-96.7898034,46.8771863,True,True,1951/03/13,1,Night,"Ghost (Male, teacher)",Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,This_building_was_built_in_1951_as_the_parochial_h.png
Fargo,United States,"Trollwood is currently home to the performing arts school and has had numerous ghostly reports. It was discovered to have been the home of a pauper's cemetery and you can see the three locations where people were/are still buried. These are now marked with small stone monuments. The most common occurrences are the ghost of a lady seen dancing around a willow tree while the students are performing or music is playing. She appears blue/grey and in 19th century dress. There have also been EVPs recorded and the voice of an old farmer that used to reside there is heard telling people to get off his property. Others report the feeling of being followed, seeing people walking around that aren't there when they look again. Voices calling to them and being ""touched"" These are just a few of the reports heard.",Trollwood Park,North Dakota,ND,-96.7767513,46.9242672,-96.7898034,46.8771863,True,True,2025/03/19,8,Unknown,"Ghost (Male, student)",Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Trollwood_is_currently_home_to_the_performing_arts.png
Fargo,United States,"The Children's Museum - The entrance to a 2nd story terrace becomes unlocked by itself. There are two doors, both locked with deadbolts. One becomes unlocked repeatedly - when there is only one person with a key - and this person has not been near the door. The elevator sometimes goes up and down without anyone in it. There is a presence of not being alone - not malevolent. This house used to house a family with 10 children in the early 1900's. The ghost is lovingly referred to as ""Vanessa"" after the mother of these children. It is not known if anyone ever died there - or of who the ghost may be.",Yunker Farm,North Dakota,ND,-96.7965076,46.9126693,-96.7898034,46.8771863,False,False,2025/03/02,0,Unknown,Ghost (Male),Death,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,The_Children_s_Museum___The_entrance_to_a_2nd_stor.png
Fort Yates,United States,"15 miles south of Fort YatesThis story goes back more then forty years. Black Tongue Hill gets it's name from Old Lady Black Tongue who used to live on that hill. She could have been walking to or from there, but whatever she was doing on that road she was hit by a car. Now people from way back and even today say that they see her walking even running by your car looking in your window wearing a long black dress and shall at night.",Black tongue hill,North Dakota,ND,,,-100.6301271,46.0869408,False,True,2025/01/01,0,Night,Unknown (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,15_miles_south_of_Fort_YatesThis_story_goes_back_m.png
Fort Yates,United States,Inside the boys locker room you can hear weird sounds like lockers slamming and the showers turning on by themselves. You can also hear people talking in the locker room when you are by yourself.,Grant School gym,North Dakota,ND,-100.6779504,46.0935297,-100.6301271,46.0869408,True,False,2025/01/01,0,Unknown,Unknown (Male),Mystery,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Inside_the_boys_locker_room_you_can_hear_weird_sou.png
Fort Yates,United States,"There is an old white building the government now uses as a storage area for facility management, when you walk by this building at night you can see someone looking at you out the barred windows. I was told by my grandmother is once was a jail in the early 1900's. My friends and I were walking around one night and seen it for our self, shadows and profile outlines of people like things looking out at us, I never realized I could run so fast.",OLD GOVERNMENT JAIL,North Dakota,ND,-100.6300842,46.0940039,-100.6301271,46.0869408,False,True,1900/01/01,2,Night,Other (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,There_is_an_old_white_building_the_government_now.png
Fort Yates,United States,"This very old home was built around the 1950's. Richard Luger and family live on the main floor and the rooms upstairs numbers 1-6 were either rented or just for one night stays. Luger would get complaints about room #4. They always said they saw a little girl in a white gown with long curly hair standing at the foot of the bed at night. They could also hear her giggling during various hours of the day, she'd somehow move things, make something fall, or the closet door would open! Luger didn't know what to tell his guests. His grandfather had built the place, Rich didn't know of anything like this happening in the past so he couldn't explain. His daughter sleeps in that room now and her sister, who sleeps in room #6 has claimed to see that little girl run by her room and into room 4. She'd walk in that room and see nothing except her younger sister sound asleep in her bed. It is also said to be haunted in the basement by a man, an old woman, and two women. You never really hear or see the man or old woman as much as you can hear the two women talking.",Old Luger Hotel,North Dakota,ND,,,-100.6301271,46.0869408,True,True,2025/01/06,1,Night,Ghost (Male),Accident,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,This_very_old_home_was_built_around_the_1950_s__Ri.png
Fort Yates,United States,Rumor of a child being killed in the basement of the auditorium. The people always talk about it that there is a young boy about 6 years old and he is always walking around the auditorium and you could hear some voices from the down stairs of little kids.,Standing Rock High School,North Dakota,ND,-100.6791423,46.0934974,-100.6301271,46.0869408,True,False,2025/03/06,0,Unknown,Other (Male),Murder,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Rumor_of_a_child_being_killed_in_the_basement_of_t.png
Grafton,United States,sightings of a man walking in the hall ways and playing around with the lockers,high school,North Dakota,ND,-97.4243894,48.4070419,-97.410634,48.4122107,False,False,2025/03/02,0,Unknown,Unknown (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,sightings_of_a_man_walking_in_the_hall_ways_and_pl.png
Grand Forks,United States,"Formerly United Hospital - The staff elevator makes several runs per night, often empty. Many staff members have claimed to have seen the elevator open on their floor and caught a glimpse of a figure inside, Strange, unexplained shadows set off the door alarms in the psych ward. When seen on video camera, the shadows appear to slide under the door and reappear on the other side. - April 2007 Correction/ Update: The Altru and United Hospital submissions were combined, United Hospital became Altru sometime around 2000.",Altru Hospital,North Dakota,ND,-97.0691871,47.9107295,-97.0328547,47.9252568,True,True,0230/03/13,1,Night,Other (Male),Violence,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Formerly_United_Hospital___The_staff_elevator_make.png
Grand Forks,United States,"In the auditorium of the school there have been reports of giggles and basketballs moving by themselves. There have also been strange nauseating odors, which come and go. The piano has been heard playing at night when no one else is in the building. The ghost of a little boy has been reported as being seen.",Lake Agassiz Elementary School,North Dakota,ND,-97.0823005,47.9266452,-97.0328547,47.9252568,True,True,2025/01/01,1,Night,Ghost (Male),Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,In_the_auditorium_of_the_school_there_have_been_re.png
Grand Forks,United States,"This building used to be a convent for nuns. It was left vacant for years and people have seen a figure of a woman in the bell tower windows. It has recently become a nursing home and the bell tower is sealed off from residents. The figure is presumably Sister Mary Murphy, who through herself from the tower in 1978.",St. Ann's Nursing Home,North Dakota,ND,-97.05018400000002,47.924731,-97.0328547,47.9252568,False,True,1978/03/13,2,Unknown,"Other (Male, nun)",Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,This_building_used_to_be_a_convent_for_nuns__It_wa.png
Grand Forks,United States,"John C. West Hall -  An apparition of a torso of a young girl accompanied by electrical problems, TVs and lights shutting off. The dorm complex (several buildings) is now connected by partially underground tunnels to a dinning center (Wilkerson). - October 2007 Update/Additional Information: The story is that during a cold North Dakota night, a girl tried to take a short cut across a parking lot only to find that the door to the dorm was locked. It is said she froze to death outside the dorm. The tunnel system was later built and connected to the door near where she died. At the time of the incident there were no tunnels.",University of North Dakota,North Dakota,ND,-97.0768014,47.922891,-97.0328547,47.9252568,False,False,1883/03/13,0,Night,Ghost (Male),Death,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,John_C__West_Hall____An_apparition_of_a_torso_of_a.png
Grand Forks,United States,"Stacher Hall (Technology Department) - Several students have witnessed an apparition of an arm laying on the floor out of a doorway in the second floor graphics darkroom. Each student described the arm as a man's arm, appearing sporadically throughout the year and visible both during day and night time. A professor conducted soundings of the building and discovered abnormalities on the second floor, tracing them back to the darkroom film developing closets. Most students, without any knowledge of the ghost's existence, report a feeling of being watched and a brooding presence. Other students have experienced a floral perfume scent wafting through the second floor computer lab during down times for the school, and experienced a sense of being watched by a young woman. This second ghost moves throughout the computer lab area, causes small breezes in a air controlled room.",University of North Dakota,North Dakota,ND,-97.0768014,47.922891,-97.0328547,47.9252568,True,False,1883/03/13,6,Night,"Ghost (Male, student)",Supernatural,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,Stacher_Hall__Technology_Department____Several_stu.png
Garrison,United States,"A man was killed who once lived in the Stoney End. It is now a restaurant and many worker claim to see him and experience unexplainable things such as (things out of place, lights turning on and off, and some even say they have seen him!) some of the small town locals have claimed to see him outside on the small road leading to and from Stoney End, and also next to Stoney end on highway 83 leading through Garrison.",Stoney End,North Dakota,ND,-101.3895577,47.6471874,-101.4157165,47.6522225,False,True,2025/05/13,1,Unknown,Unknown (Male),Murder,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,A_man_was_killed_who_once_lived_in_the_Stoney_End_.png
Harvey,United States,It has been said that at night when no one is in the building there have been books pulled from shelves and left on the floor open. When the workers come in for work they find the books pulled out.,Harvey Library,North Dakota,ND,-99.9355056,47.7681901,-99.935404,47.769723,False,False,2025/01/01,0,Night,Unknown (Male),Unknown,347,25.6,5.85,22.7%,5.9,9.4,1.8,4.2,58.2%,70.3%,62.2%,37.8%,82.1%,2.59%,8898.0,0.4876,0.6583,1.89,1246.0,13.714285714285714,13635.714285714286,111.0,102.0,Near Average,444.0,186.0,7.0,124.0,38.0,86.0,3.0,11.88,It_has_been_said_that_at_night_when_no_one_is_in_t.png
