Filename,Detected Objects
Lucille_Clement_Hall___Women_s_Residence_Hall_is_s.png,"palace (0.50), monastery (0.12), prison, prison house (0.11), radiator (0.03), gondola (0.02)"
If_you_travel_down_that_road_day_or_night_there_is.png,"sliding door (0.41), prison, prison house (0.06), schipperke (0.05), Indian elephant, Elephas maximus (0.04), window screen (0.04)"
there_was_a_young_little_girl_about_12_years_old_s.png,"crutch (0.29), swing (0.13), crib, cot (0.06), carousel, carrousel, merry-go-round, roundabout, whirligig (0.03), diaper, nappy, napkin (0.02)"
The_water_comes_on_when_everyone_is_asleep__You_ca.png,boathouse (0.90)
Cassadaga_Established_in_1894__Many_ghost_hunters.png,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.54), mailbox, letter box (0.04), rain barrel (0.02), palace (0.02), prison, prison house (0.02)"
Tall_stone_monument_that_overlooks_Sioux_Falls_nor.png,"pole (0.59), obelisk (0.23), street sign (0.02), bell cote, bell cot (0.02)"
This_house_has_been_long_abandoned__strange_noises.png,"shoji (0.52), prayer rug, prayer mat (0.21), sliding door (0.05), window screen (0.02)"
Carl_a_former_bus_person__still_haunts_the_grounds.png,scoreboard (0.99)
Before_the_Mansion_was_built_a_lady_named_Goody_Ba.png,"comic book (0.81), book jacket, dust cover, dust jacket, dust wrapper (0.05)"
Every_Last_Friday_of_the_month__there_is_a_young_m.png,"carpenter's kit, tool kit (0.77), comic book (0.06), letter opener, paper knife, paperknife (0.03)"
Belmont_Mansion___Adelicia_Hayes_first_marriage__t.png,"palace (0.11), monitor (0.09), monastery (0.07), television, television system (0.04), lakeside, lakeshore (0.04)"
On_2000_Banks_Road__where_Banks_and_Copans_meet__t.png,"church, church building (0.22), boathouse (0.20), picket fence, paling (0.14), barn (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.07)"
The_story_is_that_an_usher_who_committed_suicide_a.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
AnnexThe_annex_of_the_school_is_haunted_by_a_myste.png,"comic book (0.80), tray (0.02), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Every_year__around_early_August__a_shadowy_figure.png,"slot, one-armed bandit (0.22), fire screen, fireguard (0.19), shoji (0.12), sliding door (0.03), vending machine (0.03)"
Late_at_night_if_you_walk_by_you_can_hear_the_voic.png,"prison, prison house (0.21), cinema, movie theater, movie theatre, movie house, picture palace (0.16), monastery (0.10), palace (0.10), mosque (0.02)"
A_long_time_ago_a_young_man_and_woman_were_under_t.png,"church, church building (0.41), picket fence, paling (0.05), barn (0.05), boathouse (0.04), palace (0.04)"
There_are_three_ghosts_in_this_pub__a_male__a_blon.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
On_Highway_36_East__past_the_fill_up_station_and_b.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.66), barn (0.07), picket fence, paling (0.03), chainlink fence (0.02), prison, prison house (0.02)"
Gallows_Lane___It_s_been_said_that_this_is_where_a.png,"lighter, light, igniter, ignitor (0.32), spotlight, spot (0.07), prison, prison house (0.03), microphone, mike (0.02), oboe, hautboy, hautbois (0.02)"
Mr__Slagle_was_one_of_the_first_settlers_in_Living.png,"web site, website, internet site, site (0.92)"
currently_Hastings___It_was_felt_by_many_managers.png,"palace (0.82), castle (0.05)"
Site_of_the_civil_war_battle_in_south_west_Missour.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.62), boathouse (0.10), barn (0.03), mobile home, manufactured home (0.02)"
Berkshire_Theatre___There_is_a_ghost_known_by_the.png,"china cabinet, china closet (0.72), slot, one-armed bandit (0.05), bookcase (0.02)"
A_historian_going_there_to_do_research_felt__a_ver.png,"web site, website, internet site, site (0.50), hand-held computer, hand-held microcomputer (0.31)"
Sometimes_you_will_walk_by_the_nursery_and_the_lig.png,"prayer rug, prayer mat (0.14), paper towel (0.13), bath towel (0.03), envelope (0.03), pillow (0.02)"
Strange_noises_and_sightening_have_been_reported_a.png,"mobile home, manufactured home (0.24), flagpole, flagstaff (0.06), patio, terrace (0.06), picket fence, paling (0.05), window screen (0.04)"
Beatty_Towers___A_girl_committed_suicide_here_by_j.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.56), slot, one-armed bandit (0.05), upright, upright piano (0.03), tobacco shop, tobacconist shop, tobacconist (0.02), wallet, billfold, notecase, pocketbook (0.02)"
There_is_a_lot_of_strange_occurrences__such_as__th.png,"library (0.65), picket fence, paling (0.08), barn (0.05), bookshop, bookstore, bookstall (0.04)"
Last_used_as_a_playhouse_and_dancehall_back_in_the.png,"mobile home, manufactured home (0.28), boathouse (0.16), beacon, lighthouse, beacon light, pharos (0.06), church, church building (0.06), barn (0.05)"
A_deserted_town_that_is_said_to_have_gone_mad_and.png,barn (0.91)
Some_have_said_that_they_have_seen_a_little_girl_n.png,"slot, one-armed bandit (0.63), maze, labyrinth (0.05), prayer rug, prayer mat (0.03), comic book (0.02)"
Over_the_stage_where_the_lights_and_catwalk_are_th.png,"dome (0.17), bell cote, bell cot (0.12), church, church building (0.09), palace (0.05), altar (0.05)"
A_conductor_fell_off_of_a_train__and_His_head_was.png,"ambulance (0.29), passenger car, coach, carriage (0.07), slot, one-armed bandit (0.06), police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria (0.02), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.02)"
There_is_a_statue_by_the_name_of_Mother_Templeton_.png,"palace (0.78), monastery (0.06), mosque (0.05)"
to_be_honest_just_weird_things_but_they_only_happe.png,"bell cote, bell cot (0.15), church, church building (0.10), organ, pipe organ (0.04), monastery (0.04), chime, bell, gong (0.03)"
In_the_auditorium__only_if_there_are_just_a_couple.png,"folding chair (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.13), window shade (0.07), doormat, welcome mat (0.07), computer keyboard, keypad (0.05)"
A_long_time_ago_back_in_the_80_s_a_young_girl_hid.png,"fire screen, fireguard (0.11), prayer rug, prayer mat (0.09), window screen (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.05), radiator (0.03)"
Its_said_that_there_is_a_cowboy_with_red_eyes_that.png,"fire screen, fireguard (0.18), prison, prison house (0.11), four-poster (0.08), monastery (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.05)"
The_bathroom_near_the_auditorium__A_couple_of_year.png,"switch, electric switch, electrical switch (0.51), prison, prison house (0.23)"
TOWER___First__in_room_471__in_the_summer_of_1999_.png,"window shade (0.34), window screen (0.34), shoji (0.09)"
Ponce_de_Leon_Hall___once_Ponce_de_Leon_Hotel__has.png,"palace (0.46), library (0.22), monastery (0.12)"
April_2007_Has_been_removed__There_is_no_evidence.png,"scoreboard (0.36), tape player (0.06), tobacco shop, tobacconist shop, tobacconist (0.05), cassette player (0.05), cassette (0.03)"
This_antebellum_home_is_haunted_by_2_spirits__One.png,"mobile home, manufactured home (0.90), lakeside, lakeshore (0.03), boathouse (0.02)"
Witnesses_report_a_green_orb_rising_from_the_water.png,"bathing cap, swimming cap (0.19), paddle, boat paddle (0.18), ping-pong ball (0.06), tennis ball (0.02), balloon (0.02)"
The_Actors_Studio_is_located_next_door_to_The_Comm.png,"tobacco shop, tobacconist shop, tobacconist (0.36), bookshop, bookstore, bookstall (0.17), restaurant, eating house, eating place, eatery (0.14), barbershop (0.05), bakery, bakeshop, bakehouse (0.03)"
This_is_a_horrific_scene_of_a_step_father_who_was.png,"slot, one-armed bandit (0.98)"
The_Library_was_built_in_1902_with_funds_given_by.png,"guillotine (0.08), toaster (0.07), space heater (0.05), radio, wireless (0.05), rotisserie (0.03)"
All_around_Houston_Lake__especially_the_beach_on_b.png,"church, church building (0.28), beacon, lighthouse, beacon light, pharos (0.08), boathouse (0.07), barn (0.07), solar dish, solar collector, solar furnace (0.05)"
Many_ghosts_haunt_this_business__including_a_littl.png,"picket fence, paling (0.47), library (0.05), mobile home, manufactured home (0.04), palace (0.04), rocking chair, rocker (0.03)"
There_is_a_presence_felt_at_this_church__It_has_be.png,"church, church building (0.77), barn (0.05), bell cote, bell cot (0.03)"
Reports_of_seeing__the_White_Lady__walking_through.png,"bannister, banister, balustrade, balusters, handrail (0.72), passenger car, coach, carriage (0.03), upright, upright piano (0.02), radio, wireless (0.02)"
Apparition_of_a_female_cadet_has_been_spotted_.png,"swing (0.08), palace (0.05), monastery (0.05), siamang, Hylobates syndactylus, Symphalangus syndactylus (0.02), hay (0.02)"
23_ghosts_at_last_count_inhabit_this_building_.png,"comic book (0.26), book jacket, dust cover, dust jacket, dust wrapper (0.17), slot, one-armed bandit (0.03), scoreboard (0.03), paddlewheel, paddle wheel (0.03)"
The_oldest_running_amusement_park_in_the_world__Th.png,"altar (0.14), palace (0.12), cinema, movie theater, movie theatre, movie house, picture palace (0.07), church, church building (0.05), throne (0.05)"
was_once_Doc_Sloan_s_House__Doc_Sloan_was_a_bootle.png,"window screen (0.22), picket fence, paling (0.14), mobile home, manufactured home (0.08), barn (0.07), church, church building (0.05)"
Sometime_back__a_women_lived_in_this_house__and_wa.png,"mobile home, manufactured home (0.49), boathouse (0.14), picket fence, paling (0.07), window screen (0.05), church, church building (0.03)"
a_man_haunts_a_bench_on_the_trail_were_he_killed_h.png,"maze, labyrinth (0.26), castle (0.24), megalith, megalithic structure (0.04), palace (0.04), park bench (0.03)"
This_place_has_an_old_gravesite_dated_back_to_the.png,"brass, memorial tablet, plaque (0.47), pedestal, plinth, footstall (0.11), obelisk (0.09), street sign (0.03)"
is_said_to_be_haunted_by_a_girl_whos_father_was_a.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
It_is_said_in_the_gym_in_the_boy_s_locker_room_tha.png,"bannister, banister, balustrade, balusters, handrail (0.27), prison, prison house (0.14), library (0.09), sliding door (0.05), shoji (0.04)"
About_100_years_ago_on_this_road_there_was_a_woman.png,"shopping cart (0.08), go-kart (0.05), bicycle-built-for-two, tandem bicycle, tandem (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), mobile home, manufactured home (0.04)"
Gregg_Hall_Dormitory____There_is_one_ghostly_figur.png,"shoji (0.49), prison, prison house (0.20), organ, pipe organ (0.08), vault (0.03), window shade (0.02)"
supposedly_a_girl_ghost_haunts_this_restaurant_and.png,"theater curtain, theatre curtain (0.12), basketball (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.06), scoreboard (0.04), stage (0.03)"
Haunted_at_night_by_a_older_man_and_a_young_boy__a.png,"church, church building (0.31), picket fence, paling (0.19), flagpole, flagstaff (0.12), boathouse (0.02), restaurant, eating house, eating place, eatery (0.02)"
Ann_Russell_Theater___Ghost_of_Anne_Russell_comes.png,"palace (0.22), window screen (0.05), prison, prison house (0.04), monastery (0.04), bannister, banister, balustrade, balusters, handrail (0.02)"
Feelings_of_being_followed__now_a_high_ropes_cours.png,"horizontal bar, high bar (0.37), ski mask (0.14), swing (0.09), ski (0.08), knee pad (0.03)"
In_the_woods_west_of_town__there_is_a_hiking_trail.png,"valley, vale (0.32), cliff, drop, drop-off (0.13), lakeside, lakeshore (0.04), dam, dike, dyke (0.04), sandbar, sand bar (0.03)"
The_Oviedo_Lights___These_eerie_lights_can_be_seen.png,"spotlight, spot (0.13), restaurant, eating house, eating place, eatery (0.11), stage (0.10), cinema, movie theater, movie theatre, movie house, picture palace (0.08), flagpole, flagstaff (0.06)"
Varied_stories_of_people_falling_off_balcony__a_mu.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.41), street sign (0.11), bell cote, bell cot (0.04), church, church building (0.02), window shade (0.02)"
Library___the_library_where_another_teacher_died_.png,"library (0.48), bookcase (0.43)"
Located_directly_across_the_street_from_the_cemete.png,"mobile home, manufactured home (0.27), boathouse (0.15), picket fence, paling (0.14), beacon, lighthouse, beacon light, pharos (0.14), water tower (0.03)"
Believed_to_be_an_old_grave_site_before_the_statio.png,"park bench (0.69), tub, vat (0.05), pedestal, plinth, footstall (0.04), brass, memorial tablet, plaque (0.03), sundial (0.02)"
One_of_the_complexes_at_the_Fairmont_Apartments_is.png,"palace (0.30), library (0.18), cinema, movie theater, movie theatre, movie house, picture palace (0.09), window screen (0.03), picket fence, paling (0.03)"
Strange_smells_emanating_from_one_of_the_apartment.png,"buckle (0.36), wallet, billfold, notecase, pocketbook (0.10), binder, ring-binder (0.06), fire screen, fireguard (0.05), mailbag, postbag (0.04)"
A_young_girl_was_raped_and_then_beaten_to_death_by.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_church_has_a_large_and_fairly_old_cemetery__es.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.15), palace (0.14), church, church building (0.07), pedestal, plinth, footstall (0.06), castle (0.05)"
It_is_reported_that_there_used_to_be_a_furnace_in.png,"prayer rug, prayer mat (0.35), bannister, banister, balustrade, balusters, handrail (0.23), fire screen, fireguard (0.15), mobile home, manufactured home (0.03)"
This_is_a_fairly_new_school__built_about_5_years_a.png,"prison, prison house (0.50), grille, radiator grille (0.15), liner, ocean liner (0.03), library (0.02), window shade (0.02)"
The_Sports_Authority___the_phone_extension_in_the.png,"slot, one-armed bandit (0.92)"
The_ghost_of_a_Confederate_soldier_has_been_seen_.png,"theater curtain, theatre curtain (0.13), organ, pipe organ (0.06), altar (0.06), pickelhaube (0.03), vault (0.03)"
The_story_is_told_that_a_young_teenage_girl_was_ac.png,"buckle (0.19), puck, hockey puck (0.06), necklace (0.05), pick, plectrum, plectron (0.04), dumbbell (0.03)"
rail_road_tracks___a_old_house_that_has_been_there.png,"electric locomotive (0.28), passenger car, coach, carriage (0.10), bullet train, bullet (0.10), steam locomotive (0.08), freight car (0.07)"
Boston_Hill_Cemetery___There_is_a_image_of_a_man_h.png,"obelisk (0.61), pedestal, plinth, footstall (0.23), megalith, megalithic structure (0.02)"
Doner_Auditorium___A_man_that_was_a_janitor_in_191.png,"maze, labyrinth (0.76), cinema, movie theater, movie theatre, movie house, picture palace (0.07), computer keyboard, keypad (0.07)"
A_man__Mr__Cropper__and_his_family_who_used_to_liv.png,"mobile home, manufactured home (0.13), palace (0.10), window screen (0.05), doormat, welcome mat (0.03), passenger car, coach, carriage (0.03)"
There_is_a_ghost_who_sometimes_is_seen_by_the_jani.png,"throne (0.24), prayer rug, prayer mat (0.10), carpenter's kit, tool kit (0.08), slot, one-armed bandit (0.04), turnstile (0.02)"
In_theatre_6_you_can_hear_children_playing_after_c.png,"slot, one-armed bandit (0.97)"
The_Holiday_Inn_on_Congress_Avenue_is_said_to_be_h.png,"scoreboard (0.51), solar dish, solar collector, solar furnace (0.33), traffic light, traffic signal, stoplight (0.03)"
Sibley_hall____students_on_the_top_floor_have_repo.png,"palace (0.70), prison, prison house (0.02), castle (0.02)"
Strong_Hall____The_Women_s_Residence_Hall__Strong_.png,"palace (0.38), library (0.24), window shade (0.11), window screen (0.05), flagpole, flagstaff (0.02)"
there_has_been_spotted_light_orbs_or_what_seems_to.png,"spotlight, spot (0.14), corkscrew, bottle screw (0.06), table lamp (0.05), lampshade, lamp shade (0.05), candle, taper, wax light (0.02)"
On_the_way_to_Lasara_Many_people_have_seen_a_man_w.png,"mountain bike, all-terrain bike, off-roader (0.10), unicycle, monocycle (0.10), church, church building (0.06), monastery (0.04), bicycle-built-for-two, tandem bicycle, tandem (0.03)"
This_place_has_been_haunted_since_Civil_War_times_.png,palace (0.89)
A_strange_brown_mrb_has_been_seen_in_the_daytime_b.png,"barn (0.39), boathouse (0.10), mobile home, manufactured home (0.07), thatch, thatched roof (0.03), church, church building (0.03)"
There_is_said_to_be_ghosts_all_throughout_the_many.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (0.29), palace (0.18), cinema, movie theater, movie theatre, movie house, picture palace (0.18), monastery (0.02)"
Along_the_beach_where_a_battle_took_place__there_a.png,"seashore, coast, seacoast, sea-coast (0.80), lakeside, lakeshore (0.08), sandbar, sand bar (0.03)"
November_2007___Private_Property___This_listing_ha.png,"lakeside, lakeshore (0.21), beacon, lighthouse, beacon light, pharos (0.11), castle (0.06), flagpole, flagstaff (0.05), palace (0.05)"
A_long_time_a_go_a_man_owned_this_property__he_hun.png,"scoreboard (0.23), screen, CRT screen (0.14), television, television system (0.10), monitor (0.06), web site, website, internet site, site (0.03)"
It_is_said_that_there_is_a_ghost_that_inhabits_the.png,"church, church building (0.33), bell cote, bell cot (0.15), palace (0.13), monastery (0.04), castle (0.03)"
This_road_has_constant_twists_and_turns_throughout.png,"alp (0.28), valley, vale (0.21), cliff, drop, drop-off (0.03), snowplow, snowplough (0.03), minivan (0.02)"
Supposedly_haunted_by__white_lady___Some_say_she_w.png,"mobile home, manufactured home (0.20), boathouse (0.13), church, church building (0.03), picket fence, paling (0.03), beacon, lighthouse, beacon light, pharos (0.02)"
Fairfield_Hills_is_a_former_mental_institution_tha.png,"library (0.70), palace (0.11), window screen (0.02)"
McAuliffe_Hall____Is_indeed_haunted_by_a_small_boy.png,"church, church building (0.38), boathouse (0.05), palace (0.04), monastery (0.03)"
At_the_turn_of_the_century__Jacob_Schnell_created.png,"television, television system (0.12), monitor (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.03), screen, CRT screen (0.03)"
In_the_girls_bathroom_there_have_been_reports_of_s.png,"comic book (0.37), book jacket, dust cover, dust jacket, dust wrapper (0.13), scoreboard (0.09), slot, one-armed bandit (0.06)"
Epperson_Hall___This_house__now_the_architecture_s.png,"church, church building (0.98)"
Horn_Knapp_Hall___There_is_a_storage_room_that_man.png,"passenger car, coach, carriage (0.23), library (0.11), upright, upright piano (0.05), home theater, home theatre (0.04), marimba, xylophone (0.03)"
Everyone_called_her_the_nine_o_clock_ghost__A_litt.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_legend_has_it_that_on_the_old_bridge_there_wou.png,"street sign (0.29), moving van (0.14), menu (0.04), scoreboard (0.02), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.02)"
Strange_vibes_of_someone_s_presence_about_to_run_i.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
